time,Druck1,Druckdifferenz H,Volumenstrom Q
1538.9,86.58889253,111.5556423,4.058936935
1539,86.74274771,111.8386984,4.075398674
1539.1,86.66707301,111.6159137,4.093476102
1539.2,86.69363433,111.8151694,4.03497596
1539.3,86.79937844,111.9060746,4.036225833
1539.4,87.08102864,112.2483597,4.093110285
1539.5,87.53908608,112.8151507,4.130240651
1539.6,87.80319578,113.0636539,4.078325205
1539.7,88.1660334,113.541877,4.095183245
1539.8,88.07281821,113.4461034,4.088171764
1539.9,88.31988858,113.7215724,4.055095863
1540,88.13897092,113.5337469,4.088994851
1540.1,88.09537027,113.4092997,4.028177872
1540.2,88.289318,113.7188887,4.067289744
1540.3,88.08183903,113.5083397,4.088415641
1540.4,88.63661976,114.2222551,4.081800461
1540.5,88.75489279,114.2604491,4.145361063
1540.6,89.24602659,114.9191604,4.10637113
1540.7,89.3808378,115.0427145,4.112925341
1540.8,89.57779248,115.302095,4.120881848
1540.9,89.65948106,115.432138,4.096158755
1541,89.60886421,115.3088616,4.094817429
1541.1,89.55824736,115.3234849,4.079270231
1541.2,89.57328207,115.2116212,4.081648038
1541.3,89.63592668,115.2627528,4.061162319
1541.4,90.00076893,115.9901254,4.145940272
1541.5,90.24182541,116.1303795,4.15020813
1541.6,90.78207259,116.8517639,4.186545894
1541.7,90.96800181,116.9911296,4.135788867
1541.8,91.14440905,117.200029,4.107803911
1541.9,91.21557333,117.2844971,4.103627507
1542,91.07875749,117.1397501,4.112193708
1542.1,91.16645995,117.154793,4.086373166
1542.2,91.13037666,117.1622031,4.122253659
1542.3,91.3939852,117.5281491,4.132648942
1542.4,91.53531146,117.7459726,4.16965737
1542.5,92.07806442,118.4148564,4.157768336
1542.6,92.45844253,118.7965138,4.149263105
1542.7,92.43839625,118.7693039,4.15130558
1542.8,92.72806496,119.1991748,4.157006219
1542.9,92.80424081,119.1886197,4.169017191
1543,92.66642265,119.0579652,4.090183754
1543.1,92.78319222,119.2225775,4.146458512
1543.2,92.58723986,118.9621526,4.103048298
1543.3,92.6879724,119.2376263,4.122619476
1543.4,93.06584473,119.5932402,4.175937218
1543.5,93.47528994,120.2078719,4.241540294
1543.6,94.00902208,120.7426275,4.212305466
1543.7,94.16738767,120.9357878,4.17160839
1543.8,94.25458897,120.9370256,4.202123576
1543.9,94.29919194,121.1123647,4.172858263
1544,94.14182866,120.8547107,4.171852268
1544.1,94.35181342,121.274743,4.157463489
1544.2,94.15786569,120.9968786,4.171547421
1544.3,94.1518518,120.8181703,4.165724843
1544.4,94.55478198,121.5526737,4.139416546
1544.5,94.90609299,121.8648407,4.247393357
1544.6,95.30751969,122.3796061,4.255929073
1544.7,95.67436656,122.7533607,4.22367626
1544.8,95.81569282,122.8790805,4.179900229
1544.9,95.86931661,123.1253545,4.15279933
1545,95.53905419,122.5538316,4.12472292
1545.1,95.84876918,123.0840838,4.182674337
1545.2,95.59518377,122.6516637,4.194868217
1545.3,95.88234669,123.0693069,4.165359027
1545.4,96.35142958,123.7561126,4.202276
1545.5,96.60701962,124.0976661,4.247637235
1545.6,96.96835377,124.28605,4.225017587
1545.7,97.49907896,125.1810964,4.208952149
1545.8,97.04904003,124.4074154,4.168255073
1545.9,97.39433716,124.8954732,4.176303034
1546,97.27205487,124.7900766,4.166304052
1546.1,97.43593318,124.9774925,4.224042076
1546.2,97.36877815,124.8389571,4.225535826
1546.3,97.54719002,125.0073911,4.20986669
1546.4,97.99171622,125.7840023,4.232638762
1546.5,98.24079122,126.0747797,4.336286745
1546.6,98.80709855,126.6623221,4.289584183
1546.7,98.8867825,126.6987685,4.254252415
1546.8,98.88126978,126.8692761,4.237059043
1546.9,98.78504765,126.5584013,4.214774727
1547,98.83015177,126.6904922,4.210872685
1547.1,98.88878713,126.8043898,4.256477798
1547.2,98.99052199,126.8096716,4.204409929
1547.3,98.85671309,126.8777233,4.232669246
1547.4,99.64002137,127.6699861,4.26745229
1547.5,99.57136287,127.6908728,4.273793108
1547.6,100.0780325,128.0780635,4.247423842
1547.7,100.3887498,128.5195169,4.268580224
1547.8,100.3000451,128.5321262,4.251021036
1547.9,100.2724814,128.4595341,4.233278941
1548,100.3581793,128.5309047,4.237851646
1548.1,100.510531,128.7124225,4.266385326
1548.2,100.5070229,128.7646883,4.234925114
1548.3,100.5831987,128.8093954,4.219195009
1548.4,100.7946869,128.9477124,4.260684687
1548.5,101.2732918,129.732562,4.321836997
1548.6,101.6391364,130.1283403,4.305466712
1548.7,101.7954973,130.2560468,4.278792599
1548.8,102.1468084,130.8074274,4.302265819
1548.9,102.0936857,130.5376053,4.320952941
1549,102.1287667,130.7052132,4.242637744
1549.1,102.0681267,130.6468758,4.282450763
1549.2,102.3387515,130.8706812,4.288608673
1549.3,102.1543257,130.6634854,4.270226398
1549.4,102.6128843,131.4942964,4.283883544
1549.5,103.1040181,131.9178875,4.359180756
1549.6,103.5665859,132.5748964,4.344182283
1549.7,103.7149284,132.6917701,4.257239916
1549.8,103.7535175,132.7518501,4.315008424
1549.9,103.6547896,132.4722407,4.286047958
1550,103.6763393,132.6332252,4.299491711
1550.1,103.7324689,132.6604445,4.285194386
1550.2,103.796617,132.7734587,4.303759569
1550.3,103.9900636,132.9354365,4.31284401
1550.4,104.3408734,133.5088303,4.319123859
1550.5,104.6004727,133.7528231,4.350706009
1550.6,105.0941123,134.384874,4.322111359
1550.7,105.3216375,134.6234006,4.333939423
1550.8,105.3141202,134.5744365,4.32717182
1550.9,105.3351688,134.6625162,4.303454722
1551,105.434899,134.8676539,4.284005483
1551.1,105.3381757,134.5703493,4.322080875
1551.2,105.4599568,134.7650458,4.310039418
1551.3,105.5015529,134.8278769,4.325342738
1551.4,105.8593789,135.4415465,4.329610596
1551.5,106.3896029,135.9011577,4.388720431
1551.6,106.7940366,136.4787974,4.388476553
1551.7,106.8441523,136.4191562,4.350614555
1551.8,107.0817007,136.8902898,4.332537127
1551.9,107.1002435,136.8704561,4.352870423
1552,107.1508603,136.8934418,4.360003843
1552.1,107.2094957,136.9479837,4.30778355
1552.2,107.1774216,136.8716487,4.31842271
1552.3,107.1303129,136.8711035,4.338420674
1552.4,107.3513231,137.150446,4.371435605
1552.5,107.9236443,137.9448394,4.420089188
1552.6,108.3165514,138.2827401,4.383233185
1552.7,108.5651252,138.498566,4.384726935
1552.8,108.6297744,138.5179309,4.367594533
1552.9,108.6648554,138.7520582,4.342993379
1553,108.6743774,138.7232036,4.334000393
1553.1,108.5345546,138.4672279,4.340219272
1553.2,108.858302,138.9265723,4.361985348
1553.3,108.7164746,138.735623,4.36738114
1553.4,109.2597287,139.5441869,4.380367623
1553.5,109.5624275,139.8253948,4.438562917
1553.6,110.1888737,140.6813326,4.431520951
1553.7,110.3106548,140.6608647,4.39189084
1553.8,110.5872934,140.985602,4.37451456
1553.9,110.2941166,140.6325578,4.357290704
1554,110.4179024,140.7381786,4.411004747
1554.1,110.2414951,140.5610039,4.350736493
1554.2,110.3387196,140.7001866,4.357504097
1554.3,110.3587659,140.8729715,4.377227699
1554.4,110.9942328,141.6588745,4.413443523
1554.5,111.1581112,141.8327307,4.437983708
1554.6,111.6542565,142.2664503,4.384604996
1554.7,111.5986281,142.2141478,4.405395562
1554.8,111.8737633,142.6312762,4.332598096
1554.9,111.7199081,142.4369977,4.345645548
1555,111.9960456,142.5939121,4.374819407
1555.1,112.1368706,143.009769,4.410638931
1555.2,111.7760377,142.385673,4.36939313
1555.3,112.083748,142.9282477,4.382562521
1555.4,112.4059919,143.4474912,4.408931788
1555.5,112.9717981,143.909169,4.496575303
1555.6,113.1582285,144.1516291,4.442038173
1555.7,113.6393391,144.7151214,4.406127195
1555.8,113.5912281,144.7537413,4.403322603
1555.9,113.8538343,144.8909842,4.417132172
1556,113.9911513,145.1728528,4.410090206
1556.1,113.5556459,144.8110304,4.438136131
1556.2,114.0362554,145.1844414,4.423533959
1556.3,113.8062244,145.0291167,4.430453987
1556.4,114.3499797,145.7629638,4.46575527
1556.5,114.625616,145.9633821,4.538400313
1556.6,114.9538738,146.4221201,4.471242517
1556.7,115.3267345,146.8382184,4.440361514
1556.8,115.5041441,147.0995446,4.442403989
1556.9,115.456033,147.0688309,4.452311517
1557,115.2781223,146.7924205,4.425119164
1557.1,115.4800885,147.0171568,4.430636895
1557.2,115.5908442,147.1767786,4.48157683
1557.3,115.4785851,147.016165,4.460542387
1557.4,116.228817,148.0465456,4.472248512
1557.5,116.6132044,148.4429576,4.541906053
1557.6,116.9539911,148.8338897,4.477735758
1557.7,117.257191,149.1770012,4.503617269
1557.8,117.3990184,149.4991984,4.456853738
1557.9,117.1825186,149.1192145,4.476882186
1558,117.6074997,149.6304149,4.461274019
1558.1,117.0416936,148.9141727,4.458743789
1558.2,117.4972452,149.4720618,4.479534355
1558.3,117.2717246,149.1572517,4.462036137
1558.4,117.7478237,149.7981141,4.484411907
1558.5,118.0389958,150.1765289,4.536967532
1558.6,118.5256192,150.7368352,4.542912049
1558.7,118.9235378,151.1447317,4.487094561
1558.8,119.0698757,151.3522162,4.474565349
1558.9,119.1325203,151.2900091,4.491484358
1559,119.1104694,151.3667139,4.498556809
1559.1,119.2377632,151.6267905,4.481089075
1559.2,118.9325587,151.1256098,4.470632823
1559.3,119.0793976,151.3602031,4.475053104
1559.4,119.4758128,151.9403139,4.553734117
1559.5,119.9849882,152.5454307,4.614063341
1559.6,120.5377643,153.1455378,4.548033478
1559.7,120.9868009,153.5631057,4.514012552
1559.8,120.7016426,153.2815292,4.453957691
1559.9,121.0484432,153.7779983,4.502763697
1560,120.8565001,153.5072554,4.480052595
1560.1,120.6825987,153.4413199,4.473559354
1560.2,120.836955,153.581349,4.550197892
1560.3,120.8123983,153.4552224,4.49434992
1560.4,120.7532618,153.5344973,4.517975563
1560.5,120.7963613,153.4550477,4.506787678
1560.6,121.1702244,153.9990467,4.506177984
1560.7,120.8354515,153.513582,4.499288441
1560.8,121.1556908,153.950486,4.462859224
1560.9,120.9261609,153.5694967,4.52081064
1561,120.9983275,153.7281384,4.534803118
1561.1,121.1526839,153.7215692,4.509805663
1561.2,121.1481735,153.9250596,4.506147499
1561.3,121.1852591,153.9009986,4.527303882
1561.4,121.7786289,154.5923565,4.490447878
1561.5,122.0001402,154.8356145,4.593303259
1561.6,122.2086215,155.1551319,4.542698656
1561.7,122.570958,155.6024085,4.540290364
1561.8,122.4867636,155.4391584,4.544314345
1561.9,122.8350677,156.0136282,4.509165485
1562,122.800989,155.8674901,4.538369828
1562.1,122.8947054,155.9821856,4.5065438
1562.2,122.9368026,155.9378076,4.50251982
1562.3,122.4221144,155.5576932,4.575286801
1562.4,121.9505257,155.1485303,4.623696506
1562.5,121.2308644,154.3582562,4.791057515
1562.6,120.2721511,153.3524677,4.834101913
1562.7,119.4387272,152.2939014,4.971862276
1562.8,119.1169844,152.0532611,5.005212539
1562.9,118.786722,151.656991,5.029386907
1563,119.1350261,152.0444392,5.063163956
1563.1,118.9014869,151.8896998,5.073772632
1563.2,118.9175239,151.7199944,5.003048126
1563.3,118.940076,151.8850514,5.040117522
1563.4,119.4196832,152.4611116,5.05404903
1563.5,119.8090821,152.7727341,5.135016396
1563.6,120.2375713,153.4864888,5.080814598
1563.7,120.5292446,153.6643118,5.078406306
1563.8,120.5693372,153.8141612,5.058835128
1563.9,120.8700314,154.2345901,5.099989475
1564,120.6279726,153.9531314,5.059444822
1564.1,120.6059217,153.9556415,5.083314343
1564.2,120.9251586,154.1400489,5.025332442
1564.3,120.7372248,154.0437071,5.049476325
1564.4,121.1867625,154.5746031,5.097154398
1564.5,121.6102401,155.0244326,5.169829925
1564.6,122.0091611,155.5632999,5.09483756
1564.7,122.3048437,156.0401198,5.091697636
1564.8,122.586995,156.1789987,5.097215367
1564.9,122.5594314,156.2327933,5.101361286
1565,122.4697243,156.1264564,5.065114977
1565.1,122.4196086,156.0021461,5.055359873
1565.2,122.4481745,156.088021,5.036855659
1565.3,122.500796,156.195393,5.090661156
1565.4,122.4251213,156.0726431,5.091209881
1565.5,122.5353758,156.2105287,5.079016
1565.6,122.4777428,156.2255552,5.085783604
1565.7,122.4486757,156.2069777,5.085387303
1565.8,122.6020297,156.1715192,5.092551208
1565.9,122.6581593,156.4164613,5.076424801
1566,122.4471722,156.1844951,5.094959499
1566.1,122.6441269,156.3162097,5.097977485
1566.2,122.5258539,156.1846327,5.117731571
1566.3,122.417604,156.0873841,5.06935235
1566.4,123.0706115,157.0310299,5.121542158
1566.5,123.2660627,157.3354705,5.145686042
1566.6,123.7607045,157.7927592,5.09587404
1566.7,123.752686,157.6972422,5.101239348
1566.8,124.0724242,158.1428553,5.114408738
1566.9,123.8804811,157.849854,5.114926978
1567,124.0769346,158.081614,5.152606069
1567.1,124.1350688,158.1174898,5.09639228
1567.2,124.2363025,158.0887549,5.092856055
1567.3,124.0749299,158.1571299,5.119103382
1567.4,124.1756625,158.4366971,5.165866914
1567.5,123.7992936,157.9943206,5.281617323
1567.6,123.1387688,157.3440295,5.357219382
1567.7,122.6902333,156.5982039,5.342586725
1567.8,122.4627081,156.4400122,5.397489672
1567.9,122.4637104,156.6464569,5.391941456
1568,122.603032,156.7520072,5.382765561
1568.1,122.4622069,156.4287656,5.356457264
1568.2,122.535877,156.5648615,5.387429721
1568.3,122.6205725,156.6902362,5.395538651
1568.4,122.9608581,157.295064,5.420292228
1568.5,123.4660243,157.7531549,5.462178207
1568.6,123.8203422,158.2353947,5.453733945
1568.7,124.1245445,158.6199318,5.42626723
1568.8,124.2237736,158.6777142,5.464129228
1568.9,124.3169887,158.8420539,5.442698483
1569,124.541507,159.0215438,5.464495045
1569.1,124.6993715,159.2825132,5.45784938
1569.2,124.4994099,159.0574789,5.408006894
1569.3,124.7695335,159.292296,5.414926921
1569.4,124.8406977,159.5653209,5.477054742
1569.5,125.4861879,160.1952046,5.548480396
1569.6,125.7056946,160.5515876,5.526775289
1569.7,125.9828344,160.8860364,5.484797856
1569.8,126.2033434,161.0970792,5.427669526
1569.9,126.0434744,160.7657949,5.477603466
1570,126.0023795,160.6850443,5.491382551
1570.1,126.2980621,161.2317094,5.469098235
1570.2,126.122156,161.0721774,5.447758944
1570.3,126.0449778,160.7916036,5.504582427
1570.4,126.4859959,161.7345867,5.490132678
1570.5,127.0703449,162.3007708,5.550797233
1570.6,127.2923575,162.4670094,5.563661777
1570.7,127.63565,162.8041617,5.503027707
1570.8,127.7614403,162.8910639,5.468610479
1570.9,127.8797134,163.2301299,5.510862275
1571,127.8321035,163.0410385,5.497845308
1571.1,127.8651798,163.181825,5.4950712
1571.2,127.8586648,163.1824736,5.467025275
1571.3,127.9152955,163.2119849,5.492144669
1571.4,127.6652182,162.7201354,5.491870306
1571.5,127.9719263,163.4044685,5.45882489
1571.6,127.8025352,162.8802225,5.514733832
1571.7,127.9183025,163.2679514,5.464159713
1571.8,127.9253187,163.1987263,5.508057682
1571.9,127.8421266,163.1262796,5.493912781
1572,128.0776704,163.5805696,5.543755267
1572.1,128.0235454,163.3670542,5.5582355
1572.2,127.9959818,163.3676333,5.478700915
1572.3,128.0546171,163.4851127,5.512020694
1572.4,128.6149106,164.2894809,5.555095576
1572.5,128.9822586,164.5207202,5.552290984
1572.6,129.2318348,164.7915313,5.532262535
1572.7,129.5911643,165.3593733,5.505283575
1572.8,129.7380033,165.4839539,5.506381024
1572.9,129.8086664,165.5131704,5.512813296
1573,129.8046572,165.4052887,5.518178603
1573.1,129.8823365,165.6510572,5.535158582
1573.2,129.5410486,165.1473087,5.491717883
1573.3,129.8673018,165.6229745,5.489614438
1573.4,130.0547345,165.9306536,5.565216497
1573.5,130.5328382,166.4123392,5.611461788
1573.6,131.1482589,167.3176306,5.622558219
1573.7,131.2615204,167.2159835,5.570673258
1573.8,131.5737411,167.6328443,5.553815219
1573.9,131.419886,167.6015382,5.533756285
1574,131.5907805,167.6956796,5.549974146
1574.1,131.4248975,167.4558579,5.546163559
1574.2,131.4233941,167.5446672,5.506381024
1574.3,131.2319521,167.2273502,5.553144555
1574.4,131.8338416,168.0362171,5.552778739
1574.5,132.0743969,168.5551303,5.622802097
1574.6,132.5259393,168.8270705,5.610486278
1574.7,132.8912827,169.4510717,5.587531298
1574.8,133.0015372,169.3740488,5.58429992
1574.9,133.3518459,169.7885742,5.582318414
1575,133.1152999,169.4274323,5.607803624
1575.1,133.1749375,169.6508099,5.606584236
1575.2,133.2255544,169.6740515,5.582287929
1575.3,133.2060093,169.7750086,5.573233973
1575.4,133.7126789,170.5147518,5.623442276
1575.5,134.1361565,170.915971,5.633380288
1575.6,134.4333426,171.0558133,5.619326841
1575.7,134.7996883,171.6437195,5.645879016
1575.8,134.7325333,171.5614697,5.643196362
1575.9,134.8668433,171.723155,5.583964588
1576,134.9856175,171.8631643,5.616125948
1576.1,134.9014232,171.6548858,5.574971601
1576.2,134.9044301,171.8341689,5.586250941
1576.3,135.1770595,172.1001464,5.654109885
1576.4,134.9580539,171.8256227,5.556284479
1576.5,134.875363,171.7129981,5.559668281
1576.6,134.9450238,171.6729021,5.556558842
1576.7,135.0217008,171.8452646,5.598932576
1576.8,134.9976453,171.9133127,5.61225439
1576.9,134.9620632,171.9107344,5.590884615
1577,135.2412076,172.150223,5.647189858
1577.1,135.0322251,171.7961773,5.627740619
1577.2,135.1174218,171.9540336,5.546072105
1577.3,135.20763,172.1128079,5.580580786
1577.4,135.2577457,172.2752389,5.621033984
1577.5,135.8420947,172.9079423,5.656213329
1577.6,135.9708921,172.9699645,5.655756059
1577.7,136.3893581,173.5191666,5.647433735
1577.8,136.6183868,173.9574753,5.673040884
1577.9,136.5898209,173.7129774,5.61633934
1578,136.858441,173.9618976,5.633624166
1578.1,136.7131055,173.9055956,5.617497759
1578.2,136.986236,174.3731673,5.600944566
1578.3,136.7842698,174.0013209,5.669626598
1578.4,136.7151101,173.981539,5.601005536
1578.5,136.9371226,174.1157972,5.662462693
1578.6,136.6379319,173.8398883,5.61076064
1578.7,136.8403993,174.1439256,5.601401837
1578.8,136.6449481,173.7614527,5.611675181
1578.9,136.8363901,174.0232517,5.608809619
1579,136.6970685,173.9125845,5.621704648
1579.1,136.5387029,173.804876,5.60771217
1579.2,136.8038149,174.0272621,5.623076459
1579.3,136.666999,173.7103324,5.596646224
1579.4,137.3510783,174.6730252,5.649598149
1579.5,137.7535073,174.9360195,5.766232615
1579.6,138.3919812,175.8950654,5.727578014
1579.7,138.6450655,176.07242,5.659901978
1579.8,138.7483038,176.1710531,5.634782585
1579.9,138.8024287,176.3377492,5.673650578
1580,138.7222436,175.853843,5.687886934
1580.1,138.848034,176.591867,5.649781057
1580.2,138.7473015,176.0500602,5.643806056
1580.3,138.8244796,176.0729995,5.665633102
1580.4,139.4469165,177.0311032,5.664505168
1580.5,139.7410957,177.255437,5.7361747
1580.6,140.3910962,178.0806904,5.710079796
1580.7,140.6421758,178.3325375,5.717152247
1580.8,140.7083285,178.2121803,5.702915891
1580.9,140.7985368,178.3451144,5.679259763
1581,140.7940264,178.4025182,5.654567155
1581.1,140.7754836,178.4361674,5.746265136
1581.2,140.8205877,178.2781318,5.701513595
1581.3,140.8712045,178.5822896,5.672278767
1581.4,140.7348899,178.2819792,5.719956839
1581.5,140.8391305,178.3872432,5.688100327
1581.6,140.872708,178.4128896,5.674046879
1581.7,140.9974961,178.4931609,5.72288337
1581.8,141.2119913,178.8693492,5.684411678
1581.9,141.1528547,178.6341923,5.711299184
1582,141.1237876,178.4856462,5.677186804
1582.1,140.993988,178.5103761,5.728248678
1582.2,140.9809579,178.3162088,5.755593455
1582.3,140.9473804,178.2401612,5.687673541
1582.4,141.2585989,178.5749173,5.694624053
1582.5,140.9313434,178.3315785,5.670297261
1582.6,141.0446048,178.2332573,5.681393692
1582.7,141.0436025,178.4256728,5.694075328
1582.8,141.0736719,178.2671855,5.769159147
1582.9,140.9954915,178.1982154,5.726693958
1583,141.1333096,178.5048903,5.702092804
1583.1,141.1017367,178.2555945,5.702946376
1583.2,140.9864706,178.03313,5.752179168
1583.3,141.0586372,178.1564653,5.693008363
1583.4,141.3222458,178.4911983,5.729590005
1583.5,141.3412897,178.4462814,5.702123289
1583.6,141.2485757,178.3180051,5.706848418
1583.7,141.2049751,178.1544138,5.708220229
1583.8,141.4540501,178.3663915,5.649354272
1583.9,141.50166,178.7315033,5.689563592
1584,141.5192005,178.4914093,5.697489614
1584.1,141.7697789,178.8683745,5.692886425
1584.2,141.268622,178.1853128,5.697093313
1584.3,141.2901717,178.3570427,5.663194326
1584.4,141.0701638,177.9622937,5.744832355
1584.5,140.6557071,177.6020757,5.708372653
1584.6,140.952392,177.7235078,5.726815897
1584.7,141.2069797,178.0638031,5.718889875
1584.8,141.7036262,178.4693693,5.692429154
1584.9,141.8870496,178.6476759,5.674626089
1585,141.9431792,178.9831866,5.682399687
1585.1,141.9567105,178.796904,5.664596622
1585.2,142.2543977,179.1089185,5.672675068
1585.3,142.3375897,179.1511756,5.599328877
1585.4,142.271437,179.0666021,5.673498155
1585.5,142.2062866,178.9935206,5.637861539
1585.6,142.2964949,179.1446196,5.61127888
1585.7,142.4648836,179.380551,5.668559633
1585.8,142.4458396,179.1396907,5.646397256
1585.9,142.3902112,179.0277767,5.612742146
1586,142.3696638,179.0745161,5.635087432
1586.1,142.3857008,179.1588633,5.643318301
1586.2,142.6327712,179.3887922,5.645543684
1586.3,142.1942588,178.6701312,5.601401837
1586.4,142.3646522,179.0388033,5.637983478
1586.5,142.3761788,178.8103486,5.647250827
1586.6,142.1812288,178.686779,5.602895587
1586.7,142.2764486,178.824213,5.631337813
1586.8,142.5926786,179.1757494,5.638471233
1586.9,142.7004274,179.3359461,5.619936535
1587,142.6868961,179.2574306,5.620302352
1587.1,142.4859322,179.0994484,5.594756172
1587.2,142.779109,179.3701109,5.630758604
1587.3,142.6437966,179.0818041,5.672339736
1587.4,142.8086772,179.3385326,5.605029516
1587.5,142.7450303,179.1873871,5.600304388
1587.6,142.9505047,179.5033859,5.682491142
1587.7,142.9459942,179.249428,5.62859419
1587.8,142.7114528,179.1195266,5.657402233
1587.9,142.7129563,179.0560458,5.593384361
1588,142.7219771,178.9803824,5.613321355
1588.1,142.7635731,179.1624365,5.625149419
1588.2,142.7595639,178.9900822,5.653866007
1588.3,142.8071738,178.9655443,5.607773139
1588.4,142.7595639,179.0172016,5.624173909
1588.5,142.8031645,178.9768856,5.624936026
1588.6,142.6152307,178.7730895,5.635605671
1588.7,143.0612603,179.3122462,5.617314851
1588.8,142.849271,178.9091417,5.624936026
1588.9,143.0742904,179.093482,5.666791521
1589,142.8272201,178.9387712,5.626399292
1589.1,143.0051308,179.1957375,5.65258565
1589.2,142.6563255,178.8272323,5.593719692
1589.3,142.9089086,178.9360314,5.647830037
1589.4,142.9144214,178.9405207,5.631825569
1589.5,142.7410211,178.857689,5.676851472
1589.6,142.9790706,178.9204857,5.592439335
1589.7,142.6999262,178.8864395,5.61127888
1589.8,143.139942,179.0839156,5.673681063
1589.9,142.6889007,178.8700413,5.628929522
1590,143.3464186,179.2571325,5.585488823
1590.1,142.9505047,179.0160039,5.624326332
1590.2,143.025177,179.0052246,5.623808092
1590.3,143.3313839,179.3321548,5.699532089
1590.4,143.3674672,179.4314314,5.646671618
1590.5,143.3434117,179.1960491,5.603718674
1590.6,143.5944913,179.4215444,5.620241382
1590.7,143.2907902,179.3371012,5.626643169
1590.8,143.6426024,179.5389891,5.61944878
1590.9,143.4837356,179.4847623,5.638196871
1591,143.7949541,179.6869914,5.626185899
1591.1,143.4481535,179.2066405,5.575245963
1591.2,143.817005,179.6936917,5.578812673
1591.3,143.6531267,179.3786098,5.615577223
1591.4,143.6882077,179.4303207,5.605852603
1591.5,144.0219782,179.805282,5.614662682
1591.6,143.6706672,179.3731244,5.60259074
1591.7,143.6821938,179.4475885,5.5909151
1591.8,143.8210143,179.5255182,5.618320846
1591.9,143.5383617,179.2454242,5.63630682
1592,143.6140364,179.2612315,5.607773139
1592.1,143.3243677,178.9316512,5.626612685
1592.2,143.0457245,178.7325753,5.639172381
1592.3,142.7029331,178.3224971,5.679656064
1592.4,142.9755625,178.5329565,5.677918436
1592.5,142.7465338,178.2489214,5.681515631
1592.6,142.8187004,178.3070166,5.700050329
1592.7,143.286781,178.7940296,5.716542553
1592.8,143.4085621,179.0626649,5.702123289
1592.9,143.3674672,178.6362696,5.693526603
1593,143.7333118,179.2530967,5.678558615
1593.1,143.660644,179.209851,5.634904523
1593.2,143.484738,178.8699492,5.590701707
1593.3,143.8019703,179.333524,5.666242796
1593.4,143.4897495,178.8046038,5.666639097
1593.5,143.5844682,179.0402922,5.675723538
1593.6,143.6917158,178.9528429,5.665785525
1593.7,143.7919472,179.1185702,5.650665114
1593.8,143.7227875,178.9291641,5.612955539
1593.9,143.6666579,178.9743486,5.637038452
1594,143.7077528,178.9985577,5.616522249
1594.1,143.7804205,178.9271856,5.605669695
1594.2,143.6751776,179.0803446,5.653987946
1594.3,143.7864344,178.9577604,5.625789598
1594.4,143.6676602,178.7957487,5.670266776
1594.5,143.7744067,178.8955873,5.644202357
1594.6,143.8651161,179.1976235,5.640483224
1594.7,143.8626103,179.0188415,5.651122384
1594.8,143.8435663,179.1067402,5.634294829
1594.9,143.7142678,178.81012,5.609998523
1595,143.6902123,178.7875995,5.649659119
1595.1,143.7172748,178.7113012,5.60667569
1595.2,143.5979994,178.7099697,5.612650692
1595.3,143.8931809,179.0077096,5.643104908
1595.4,143.7553627,178.8266539,5.623869062
1595.5,144.0184701,179.1322313,5.626185899
1595.6,143.8445686,178.9654935,5.625698144
1595.7,143.9818856,178.9800056,5.667004913
1595.8,144.0906367,179.115876,5.596097499
1595.9,143.8430652,178.8040878,5.64694598
1596,143.7999657,178.6261587,5.62405197
1596.1,143.9202433,178.9917904,5.649354272
1596.2,143.5974983,178.4513224,5.605974542
1596.3,143.4927565,178.3468365,5.631612176
1596.4,143.746843,178.8480679,5.650329782
1596.5,143.8465733,178.5356342,5.666608612
1596.6,143.7974599,178.6507723,5.583537802
1596.7,143.947807,178.8016311,5.688344204
1596.8,144.1983854,179.2579078,5.671364226
1596.9,144.2144224,179.2237995,5.712945358
1597,144.3231735,179.1915807,5.698129793
1597.1,144.3557487,179.2395066,5.68261308
1597.2,144.3843146,179.329475,5.640818555
1597.3,144.1958796,179.0683804,5.678253768
1597.4,144.1983854,178.9749448,5.620027989
1597.5,144.3191642,179.0356004,5.66944369
1597.6,144.2269514,179.1554818,5.677735528
1597.7,144.2926029,179.0806753,5.632648655
1597.8,144.299118,179.0690254,5.615668677
1597.9,144.2249467,178.9720841,5.613748141
1598,144.4499662,179.2262698,5.633746105
1598.1,144.3883239,179.1932819,5.644049934
1598.2,144.2630347,178.8315933,5.70815926
1598.3,144.4188945,179.1606592,5.643653633
1598.4,144.2109143,178.8731117,5.645299806
1598.5,144.2064039,178.9862893,5.65103093
1598.6,144.347229,178.9817953,5.617497759
1598.7,144.228956,178.832821,5.629722124
1598.8,144.2525104,178.8034158,5.637526208
1598.9,144.4143841,179.1024216,5.652738073
1599,144.3482313,178.8118941,5.654445217
1599.1,144.589789,179.0754543,5.611858089
1599.2,144.3181619,178.6984197,5.615119952
1599.3,144.4860495,179.0801924,5.637038452
1599.4,144.4033586,178.8207137,5.658042411
1599.5,144.6358954,179.2105943,5.614632197
1599.6,144.2695497,178.6666931,5.647189858
1599.7,144.5862809,179.1302785,5.637007968
1599.8,144.6865123,179.4236718,5.655024426
1599.9,144.708062,179.1865637,5.653164859
1600,144.864423,179.2692417,5.647281312
1600.1,144.7120713,179.3978062,5.627740619
1600.2,144.8067899,179.4828028,5.622161918
1600.3,144.6238677,179.0527357,5.659993432
1600.4,144.7406372,179.2158129,5.657889988
1600.5,144.6138445,179.2036381,5.620332836
